"fecha_hecho","departamento","municipio","tipo_cultivo","cantidad","unidad","LATITUD","LONGITUD"
2020-07-26,"NORTE DE SANTANDER","EL CARMEN","COCA",1.3401,"HECTAREA",8.867990035,-73.34585922
2020-07-26,"CAQUETA","BELEN DE LOS ANDAQUIES","COCA",8.2493,"HECTAREA",1.536174657,-75.90947504
2020-07-27,"CAQUETA","CARTAGENA DEL CHAIRA","COCA",6.7199,"HECTAREA",0.647693081,-74.27235499
2020-07-27,"NARIÑO","SAN ANDRES DE TUMACO","COCA",22.0323,"HECTAREA",1.574550638,-78.61540963
2020-07-27,"GUAVIARE","SAN JOSE DEL GUAVIARE","COCA",10.2915,"HECTAREA",2.484286091,-71.91916993
2020-07-27,"META","PUERTO RICO","COCA",0.74,"HECTAREA",2.758083657,-73.13780171
2020-07-27,"CAUCA","BALBOA","COCA",1.8696,"HECTAREA",2.084732945,-77.2088133
2020-07-27,"PUTUMAYO","VILLAGARZON","COCA",13.4205,"HECTAREA",0.911149515,-76.74495447
2020-07-27,"META","VISTAHERMOSA","COCA",5.0608,"HECTAREA",2.811616698,-73.66652234
2020-07-27,"PUTUMAYO","PUERTO LEGUIZAMO","COCA",4.6899,"HECTAREA",0.05947197,-75.06479327
2020-07-27,"NORTE DE SANTANDER","SAN CALIXTO","COCA",2.0403,"HECTAREA",8.414441404,-73.2176038
2020-07-27,"NORTE DE SANTANDER","CONVENCION","COCA",3.3998,"HECTAREA",8.873159895,-73.20007769
2020-07-27,"NORTE DE SANTANDER","PUERTO SANTANDER","COCA",0.7,"HECTAREA",8.329138642,-72.41119066
2020-07-27,"CORDOBA","VALENCIA","COCA",5.2803,"HECTAREA",8.219904128,-76.2213286
2020-07-27,"BOLIVAR","SANTA ROSA DEL SUR","COCA",15.6785,"HECTAREA",7.772519173,-74.26272843
2020-07-27,"NORTE DE SANTANDER","TEORAMA","COCA",2.4293,"HECTAREA",8.760013794,-73.15714097
2020-07-27,"ANTIOQUIA","TARAZA","COCA",2.6504,"HECTAREA",7.488875998,-75.40189438
2020-07-27,"CHOCO","SAN JOSE DEL PALMAR","COCA",5.3013,"HECTAREA",4.958741345,-76.28002361
2020-07-27,"PUTUMAYO","ORITO","COCA",15.781,"HECTAREA",0.673756323,-76.94313923
2020-07-27,"GUAVIARE","MIRAFLORES","COCA",5.7603,"HECTAREA",1.363974932,-72.01810951
2020-07-27,"ANTIOQUIA","CAMPAMENTO","COCA",3.5597,"HECTAREA",7.036017478,-75.28766178
2020-07-27,"NARIÑO","EL CHARCO","COCA",6.44,"HECTAREA",2.4775,-78.1111
2020-07-27,"NARIÑO","OLAYA HERRERA","COCA",5.76,"HECTAREA",2.287856547,-78.31219024
2020-07-27,"NARIÑO","LA TOLA","COCA",3.81,"HECTAREA",2.56027333,-78.23506694
2020-07-27,"CAUCA","EL TAMBO","COCA",3.8299,"HECTAREA",2.534488312,-77.00511207
2020-07-27,"PUTUMAYO","SAN MIGUEL","COCA",5.7105,"HECTAREA",0.343611,-76.9108
2020-07-27,"PUTUMAYO","PUERTO CAICEDO","COCA",35.2537,"HECTAREA",0.70416861,-76.49864415
2020-07-27,"NORTE DE SANTANDER","SARDINATA","COCA",10.811,"HECTAREA",8.215080767,-72.79580961
2020-07-27,"NARIÑO","CUMBITARA","COCA",4.9398,"HECTAREA",1.72559011,-77.59281637
2020-07-27,"NORTE DE SANTANDER","HACARI","COCA",0.75,"HECTAREA",8.361831987,-73.0782633
2020-07-27,"NORTE DE SANTANDER","TIBU","COCA",15.7415,"HECTAREA",8.713507237,-72.79925855
2020-07-27,"ANTIOQUIA","AMALFI","COCA",0.5895,"HECTAREA",6.977788843,-74.9812393
2020-07-27,"PUTUMAYO","VALLE DEL GUAMUEZ","COCA",6.5789,"HECTAREA",0.42012589,-76.77067026
2020-07-27,"CAUCA","LOPEZ","COCA",0.35,"HECTAREA",2.95819877,-77.24212158
2020-07-27,"PUTUMAYO","PUERTO ASIS","COCA",91.0963,"HECTAREA",0.500556,-76.4989
2020-07-27,"CAQUETA","SAN VICENTE DEL CAGUAN","COCA",1.2104,"HECTAREA",1.308465061,-74.19746971
2020-07-27,"PUTUMAYO","PUERTO GUZMAN","COCA",7.7403,"HECTAREA",0.746432215,-75.88022979
2020-07-27,"NORTE DE SANTANDER","EL CARMEN","COCA",2.8098,"HECTAREA",8.867990035,-73.34585922
2020-07-27,"NARIÑO","ROBERTO PAYAN","COCA",8.3595,"HECTAREA",1.897581156,-78.3811163
2020-07-27,"CORDOBA","MONTELIBANO","COCA",6.5805,"HECTAREA",7.866432635,-75.87533926
2020-07-27,"CAUCA","PIAMONTE","COCA",4.0098,"HECTAREA",1.054128816,-76.4443271
2020-07-27,"CORDOBA","TIERRALTA","COCA",3.4302,"HECTAREA",7.813896829,-76.16846678
2020-07-27,"VALLE DEL CAUCA","BOLIVAR","COCA",6.1202,"HECTAREA",4.393118861,-76.34982039
2020-07-27,"BOLIVAR","TIQUISIO","COCA",2.06,"HECTAREA",8.492345176,-74.29676139
2020-07-27,"CHOCO","SIPI","COCA",4.1296,"HECTAREA",4.594415157,-76.54194459
2020-07-27,"NORTE DE SANTANDER","CACHIRA","COCA",1.2198,"HECTAREA",7.684188896,-73.12939481
2020-07-27,"CAUCA","ROSAS","COCA",2.18,"HECTAREA",2.260421954,-76.74582033
2020-07-27,"CHOCO","CARMEN DEL DARIEN","COCA",2.56,"HECTAREA",7.033646541,-76.97423016
2020-07-27,"SANTANDER","BOLIVAR","COCA",1.3998,"HECTAREA",6.181715586,-73.92065703
2020-07-27,"SANTANDER","SUCRE","COCA",1.6401,"HECTAREA",5.983203734,-73.95936235
2020-07-27,"BOLIVAR","SIMITI","COCA",1.47,"HECTAREA",7.851315534,-73.98371609
2020-07-27,"CAUCA","SANTANDER DE QUILICHAO","COCA",2.0704,"HECTAREA",2.984467338,-76.49873145
2020-07-27,"ANTIOQUIA","VALDIVIA","COCA",4.43,"HECTAREA",7.265404213,-75.40094502
2020-07-27,"GUAVIARE","CALAMAR","COCA",3.5098,"HECTAREA",1.613634284,-73.0342639
2020-07-27,"NARIÑO","IPIALES","COCA",2.1498,"HECTAREA",0.497708465,-77.24047625
2020-07-27,"CHOCO","RIOSUCIO","COCA",3.55,"HECTAREA",7.389887937,-77.24067483
2020-07-27,"CORDOBA","PUERTO LIBERTADOR","COCA",1.2397,"HECTAREA",7.711515736,-75.77123224
2020-07-27,"BOLIVAR","SAN PABLO","COCA",16.1202,"HECTAREA",7.507922612,-74.10356977
2020-07-27,"BOLIVAR","CANTAGALLO","COCA",5.9499,"HECTAREA",7.239229146,-74.10014043
2020-07-27,"CAUCA","MORALES","COCA",2.5702,"HECTAREA",2.773663981,-76.74605152
2020-07-27,"ANTIOQUIA","ANORI","COCA",4.5304,"HECTAREA",7.193110778,-75.10848954
2020-07-27,"GUAVIARE","EL RETORNO","COCA",35.0898,"HECTAREA",2.143447362,-72.24364869
2020-07-27,"CAQUETA","PUERTO RICO","COCA",6.1708,"HECTAREA",2.018940891,-75.07308627
2020-07-27,"CAQUETA","CURILLO","COCA",2.7504,"HECTAREA",1.115379292,-75.97328452
2020-07-27,"NORTE DE SANTANDER","CUCUTA","COCA",0.7698,"HECTAREA",8.112041811,-72.48862641
2020-07-27,"CAQUETA","FLORENCIA","COCA",3.5798,"HECTAREA",1.749138704,-75.55823906
2020-07-27,"ANTIOQUIA","CACERES","COCA",23.101,"HECTAREA",7.665155105,-75.22369744
2020-07-27,"CAQUETA","SAN JOSE DEL FRAGUA","COCA",2.4604,"HECTAREA",1.304702314,-76.11000594
2020-07-27,"ANTIOQUIA","NECHI","COCA",4.6,"HECTAREA",7.983477394,-74.65844186
2020-07-27,"ANTIOQUIA","ITUANGO","COCA",3.1104,"HECTAREA",7.341549718,-75.67842277
2020-07-27,"CAQUETA","BELEN DE LOS ANDAQUIES","COCA",7.1199,"HECTAREA",1.536174657,-75.90947504
2020-07-27,"VALLE DEL CAUCA","JAMUNDI","COCA",1.9896,"HECTAREA",3.213892389,-76.62760418
2020-07-27,"ANTIOQUIA","CHIGORODO","COCA",1.66,"HECTAREA",7.631665644,-76.63964213
2020-07-27,"BOLIVAR","MONTECRISTO","COCA",4.31,"HECTAREA",8.01710024,-74.46342911
2020-07-27,"ANTIOQUIA","VEGACHI","COCA",1.0098,"HECTAREA",6.836535122,-74.7540302
2020-07-27,"META","MAPIRIPAN","COCA",2.3706,"HECTAREA",3.117523361,-71.93805692
2020-07-28,"ANTIOQUIA","AMALFI","COCA",0.8195,"HECTAREA",6.977788843,-74.9812393
2020-07-28,"CAQUETA","FLORENCIA","COCA",4.869,"HECTAREA",1.749138704,-75.55823906
2020-07-28,"CAUCA","MORALES","COCA",5.8398,"HECTAREA",2.773663981,-76.74605152
2020-07-28,"VALLE DEL CAUCA","BOLIVAR","COCA",0.45,"HECTAREA",4.393118861,-76.34982039
2020-07-28,"CAUCA","EL TAMBO","COCA",4.4601,"HECTAREA",2.534488312,-77.00511207
2020-07-28,"NORTE DE SANTANDER","CUCUTA","COCA",1.47,"HECTAREA",8.112041811,-72.48862641
2020-07-28,"CAQUETA","SAN JOSE DEL FRAGUA","COCA",3.8195,"HECTAREA",1.304702314,-76.11000594
2020-07-28,"CORDOBA","MONTELIBANO","COCA",6.6412,"HECTAREA",7.866432635,-75.87533926
2020-07-28,"PUTUMAYO","PUERTO CAICEDO","COCA",12.7885,"HECTAREA",0.70416861,-76.49864415
2020-07-28,"PUTUMAYO","SAN MIGUEL","COCA",4.2804,"HECTAREA",0.343611,-76.9108
2020-07-28,"ANTIOQUIA","CAMPAMENTO","COCA",6.2799,"HECTAREA",7.036017478,-75.28766178
2020-07-28,"NARIÑO","LINARES","COCA",0.7497,"HECTAREA",1.395173084,-77.52093774
2020-07-28,"NORTE DE SANTANDER","EL CARMEN","COCA",2.0097,"HECTAREA",8.867990035,-73.34585922
2020-07-28,"CHOCO","CARMEN DEL DARIEN","COCA",0.56,"HECTAREA",7.033646541,-76.97423016
2020-07-28,"BOLIVAR","SIMITI","COCA",2.4202,"HECTAREA",7.851315534,-73.98371609
2020-07-28,"NORTE DE SANTANDER","CONVENCION","COCA",5.4799,"HECTAREA",8.873159895,-73.20007769
2020-07-28,"META","MAPIRIPAN","COCA",23.2931,"HECTAREA",3.117523361,-71.93805692
2020-07-28,"NARIÑO","OLAYA HERRERA","COCA",7.95,"HECTAREA",2.287856547,-78.31219024
2020-07-28,"ANTIOQUIA","NECHI","COCA",8.7002,"HECTAREA",7.983477394,-74.65844186
2020-07-28,"NARIÑO","EL CHARCO","COCA",9.24,"HECTAREA",2.4775,-78.1111
2020-07-28,"NARIÑO","LA TOLA","COCA",4,"HECTAREA",2.56027333,-78.23506694
2020-07-28,"META","VISTAHERMOSA","COCA",5.3706,"HECTAREA",2.811616698,-73.66652234
2020-07-28,"NORTE DE SANTANDER","TIBU","COCA",15.1425,"HECTAREA",8.713507237,-72.79925855
2020-07-28,"NARIÑO","SAN ANDRES DE TUMACO","COCA",19.8017,"HECTAREA",1.574550638,-78.61540963
2020-07-28,"NARIÑO","ROBERTO PAYAN","COCA",7.2898,"HECTAREA",1.897581156,-78.3811163
2020-07-28,"NORTE DE SANTANDER","SARDINATA","COCA",13.2798,"HECTAREA",8.215080767,-72.79580961
2020-07-28,"NARIÑO","CUMBITARA","COCA",4.04,"HECTAREA",1.72559011,-77.59281637
2020-07-28,"PUTUMAYO","ORITO","COCA",17.4769,"HECTAREA",0.673756323,-76.94313923
2020-07-28,"CAUCA","LOPEZ","COCA",0.3199,"HECTAREA",2.95819877,-77.24212158
2020-07-28,"PUTUMAYO","PUERTO ASIS","COCA",92.7304000000001,"HECTAREA",0.500556,-76.4989
2020-07-28,"CHOCO","SAN JOSE DEL PALMAR","COCA",4.4295,"HECTAREA",4.958741345,-76.28002361
2020-07-28,"PUTUMAYO","VILLAGARZON","COCA",45.3847,"HECTAREA",0.911149515,-76.74495447
2020-07-28,"PUTUMAYO","VALLE DEL GUAMUEZ","COCA",7.9189,"HECTAREA",0.42012589,-76.77067026
2020-07-28,"META","PUERTO RICO","COCA",1.7199,"HECTAREA",2.758083657,-73.13780171
2020-07-28,"GUAVIARE","SAN JOSE DEL GUAVIARE","COCA",8.6215,"HECTAREA",2.484286091,-71.91916993
2020-07-28,"PUTUMAYO","PUERTO GUZMAN","COCA",7.4406,"HECTAREA",0.746432215,-75.88022979
2020-07-28,"CAUCA","PIAMONTE","COCA",2.9996,"HECTAREA",1.054128816,-76.4443271
2020-07-28,"ANTIOQUIA","TOLEDO","COCA",1.27,"HECTAREA",7.016397069,-75.71363382
2020-07-28,"CAQUETA","BELEN DE LOS ANDAQUIES","COCA",4.8101,"HECTAREA",1.536174657,-75.90947504
2020-07-28,"CAUCA","BOLIVAR","COCA",1.14,"HECTAREA",1.853951938,-76.96337454
2020-07-28,"GUAVIARE","MIRAFLORES","COCA",3.8101,"HECTAREA",1.363974932,-72.01810951
2020-07-28,"CORDOBA","TIERRALTA","COCA",3.9498,"HECTAREA",7.813896829,-76.16846678
2020-07-28,"CAUCA","SANTANDER DE QUILICHAO","COCA",5.39,"HECTAREA",2.984467338,-76.49873145
2020-07-28,"BOLIVAR","CANTAGALLO","COCA",5.8799,"HECTAREA",7.239229146,-74.10014043
2020-07-28,"SANTANDER","SUCRE","COCA",1.38,"HECTAREA",5.983203734,-73.95936235
2020-07-28,"ANTIOQUIA","CHIGORODO","COCA",1.7298,"HECTAREA",7.631665644,-76.63964213
2020-07-28,"CAUCA","SUAREZ","COCA",1.7898,"HECTAREA",2.936865997,-76.7458243
2020-07-28,"NARIÑO","IPIALES","COCA",2.1402,"HECTAREA",0.497708465,-77.24047625
2020-07-28,"CHOCO","RIOSUCIO","COCA",4.0104,"HECTAREA",7.389887937,-77.24067483
2020-07-28,"GUAVIARE","CALAMAR","COCA",3.68,"HECTAREA",1.613634284,-73.0342639
2020-07-28,"ANTIOQUIA","SAN LUIS","COCA",3.8101,"HECTAREA",6.04222,-74.9933
2020-07-28,"ANTIOQUIA","CACERES","COCA",10.662,"HECTAREA",7.665155105,-75.22369744
2020-07-28,"CAQUETA","CURILLO","COCA",2.4102,"HECTAREA",1.115379292,-75.97328452
2020-07-28,"ANTIOQUIA","TARAZA","COCA",2.9607,"HECTAREA",7.488875998,-75.40189438
2020-07-28,"CHOCO","SIPI","COCA",4.2203,"HECTAREA",4.594415157,-76.54194459
2020-07-28,"ANTIOQUIA","VALDIVIA","COCA",4.0402,"HECTAREA",7.265404213,-75.40094502
2020-07-28,"BOLIVAR","MONTECRISTO","COCA",5.8698,"HECTAREA",8.01710024,-74.46342911
2020-07-28,"BOLIVAR","TIQUISIO","COCA",2.17,"HECTAREA",8.492345176,-74.29676139
2020-07-28,"BOLIVAR","SANTA ROSA DEL SUR","COCA",14.1838,"HECTAREA",7.772519173,-74.26272843
2020-07-28,"ANTIOQUIA","ANORI","COCA",4.3996,"HECTAREA",7.193110778,-75.10848954
2020-07-28,"CAQUETA","PUERTO RICO","COCA",6.6108,"HECTAREA",2.018940891,-75.07308627
2020-07-28,"ANTIOQUIA","VEGACHI","COCA",0.8898,"HECTAREA",6.836535122,-74.7540302
2020-07-28,"CORDOBA","VALENCIA","COCA",5.11,"HECTAREA",8.219904128,-76.2213286
2020-07-28,"NORTE DE SANTANDER","ABREGO","COCA",1.05,"HECTAREA",8.019834481,-73.15850485
2020-07-28,"ANTIOQUIA","ITUANGO","COCA",2.5802,"HECTAREA",7.341549718,-75.67842277
2020-07-28,"PUTUMAYO","PUERTO LEGUIZAMO","COCA",3.5896,"HECTAREA",0.05947197,-75.06479327
2020-07-28,"SANTANDER","BOLIVAR","COCA",0.79,"HECTAREA",6.181715586,-73.92065703
2020-07-28,"NORTE DE SANTANDER","EL TARRA","COCA",2.65,"HECTAREA",8.678263671,-73.0317597
2020-07-28,"CAUCA","BALBOA","COCA",1.1501,"HECTAREA",2.084732945,-77.2088133
2020-07-28,"CAQUETA","CARTAGENA DEL CHAIRA","COCA",4.19,"HECTAREA",0.647693081,-74.27235499
2020-07-28,"CORDOBA","PUERTO LIBERTADOR","COCA",1.0302,"HECTAREA",7.711515736,-75.77123224
2020-07-28,"BOLIVAR","SAN PABLO","COCA",7.5402,"HECTAREA",7.507922612,-74.10356977
2020-07-28,"CAUCA","ROSAS","COCA",2.06,"HECTAREA",2.260421954,-76.74582033
2020-07-28,"GUAVIARE","EL RETORNO","COCA",16.9897,"HECTAREA",2.143447362,-72.24364869
2020-07-29,"CHOCO","SAN JOSE DEL PALMAR","COCA",5.4094,"HECTAREA",4.958741345,-76.28002361
2020-07-29,"CAUCA","PIAMONTE","COCA",0.81,"HECTAREA",1.054128816,-76.4443271
2020-07-29,"CAUCA","BALBOA","COCA",1.8395,"HECTAREA",2.084732945,-77.2088133
2020-07-29,"BOLIVAR","SIMITI","COCA",2.4704,"HECTAREA",7.851315534,-73.98371609
2020-07-29,"CHOCO","CARMEN DEL DARIEN","COCA",1.48,"HECTAREA",7.033646541,-76.97423016
2020-07-29,"PUTUMAYO","PUERTO LEGUIZAMO","COCA",2.33,"HECTAREA",0.05947197,-75.06479327
2020-07-29,"PUTUMAYO","PUERTO GUZMAN","COCA",12.0474,"HECTAREA",0.746432215,-75.88022979
2020-07-29,"NORTE DE SANTANDER","CONVENCION","COCA",5.2998,"HECTAREA",8.873159895,-73.20007769
2020-07-29,"META","MAPIRIPAN","COCA",1.4208,"HECTAREA",3.117523361,-71.93805692
2020-07-29,"META","VISTAHERMOSA","COCA",6.6794,"HECTAREA",2.811616698,-73.66652234
2020-07-29,"CORDOBA","MONTELIBANO","COCA",6.17029999999999,"HECTAREA",7.866432635,-75.87533926
2020-07-29,"CORDOBA","VALENCIA","COCA",5.66,"HECTAREA",8.219904128,-76.2213286
2020-07-29,"VICHADA","CUMARIBO","COCA",2.7696,"HECTAREA",4.262454746,-69.52140484
2020-07-29,"ANTIOQUIA","AMALFI","COCA",1.44,"HECTAREA",6.977788843,-74.9812393
2020-07-29,"PUTUMAYO","VALLE DEL GUAMUEZ","COCA",5.2404,"HECTAREA",0.42012589,-76.77067026
2020-07-29,"BOLIVAR","SAN PABLO","COCA",7.2596,"HECTAREA",7.507922612,-74.10356977
2020-07-29,"NARIÑO","ROBERTO PAYAN","COCA",5.5501,"HECTAREA",1.897581156,-78.3811163
2020-07-29,"CAUCA","EL TAMBO","COCA",5.45,"HECTAREA",2.534488312,-77.00511207
2020-07-29,"NARIÑO","EL CHARCO","COCA",9.39,"HECTAREA",2.4775,-78.1111
2020-07-29,"NARIÑO","OLAYA HERRERA","COCA",54.847,"HECTAREA",2.287856547,-78.31219024
2020-07-29,"NARIÑO","LA TOLA","COCA",4.46,"HECTAREA",2.56027333,-78.23506694
2020-07-29,"NORTE DE SANTANDER","SARDINATA","COCA",10.4509,"HECTAREA",8.215080767,-72.79580961
2020-07-29,"ANTIOQUIA","CAMPAMENTO","COCA",3.2103,"HECTAREA",7.036017478,-75.28766178
2020-07-29,"META","PUERTO RICO","COCA",0.1197,"HECTAREA",2.758083657,-73.13780171
2020-07-29,"PUTUMAYO","ORITO","COCA",67.2189,"HECTAREA",0.673756323,-76.94313923
2020-07-29,"NORTE DE SANTANDER","TIBU","COCA",13.8307,"HECTAREA",8.713507237,-72.79925855
2020-07-29,"NARIÑO","SAN ANDRES DE TUMACO","COCA",19.4311,"HECTAREA",1.574550638,-78.61540963
2020-07-29,"CAUCA","LOPEZ","COCA",0.28,"HECTAREA",2.95819877,-77.24212158
2020-07-29,"NORTE DE SANTANDER","HACARI","COCA",1.1199,"HECTAREA",8.361831987,-73.0782633
2020-07-29,"PUTUMAYO","SAN MIGUEL","COCA",7.0295,"HECTAREA",0.343611,-76.9108
2020-07-29,"PUTUMAYO","VILLAGARZON","COCA",23.6698,"HECTAREA",0.911149515,-76.74495447
2020-07-29,"NORTE DE SANTANDER","EL TARRA","COCA",2.2704,"HECTAREA",8.678263671,-73.0317597
2020-07-29,"GUAVIARE","SAN JOSE DEL GUAVIARE","COCA",6.0013,"HECTAREA",2.484286091,-71.91916993
2020-07-29,"PUTUMAYO","PUERTO ASIS","COCA",40.6219000000001,"HECTAREA",0.500556,-76.4989
2020-07-29,"CAQUETA","SAN JOSE DEL FRAGUA","COCA",5.2504,"HECTAREA",1.304702314,-76.11000594
2020-07-29,"GUAVIARE","MIRAFLORES","COCA",7.7197,"HECTAREA",1.363974932,-72.01810951
2020-07-29,"CAUCA","MORALES","COCA",7.7506,"HECTAREA",2.773663981,-76.74605152
2020-07-29,"ANTIOQUIA","ANORI","COCA",5.2204,"HECTAREA",7.193110778,-75.10848954
2020-07-29,"CHOCO","SIPI","COCA",4.2298,"HECTAREA",4.594415157,-76.54194459
2020-07-29,"NORTE DE SANTANDER","CUCUTA","COCA",1.03,"HECTAREA",8.112041811,-72.48862641
2020-07-29,"CORDOBA","TIERRALTA","COCA",3.6701,"HECTAREA",7.813896829,-76.16846678
2020-07-29,"ANTIOQUIA","ITUANGO","COCA",3.1801,"HECTAREA",7.341549718,-75.67842277
2020-07-29,"VALLE DEL CAUCA","BOLIVAR","COCA",6.2804,"HECTAREA",4.393118861,-76.34982039
2020-07-29,"ANTIOQUIA","TARAZA","COCA",4.53009999999999,"HECTAREA",7.488875998,-75.40189438
2020-07-29,"ANTIOQUIA","VALDIVIA","COCA",2.51,"HECTAREA",7.265404213,-75.40094502
2020-07-29,"BOLIVAR","CANTAGALLO","COCA",3.8099,"HECTAREA",7.239229146,-74.10014043
2020-07-29,"CAUCA","SUAREZ","COCA",2.72,"HECTAREA",2.936865997,-76.7458243
2020-07-29,"ANTIOQUIA","SAN LUIS","COCA",2.2001,"HECTAREA",6.04222,-74.9933
2020-07-29,"NARIÑO","IPIALES","COCA",2.4198,"HECTAREA",0.497708465,-77.24047625
2020-07-29,"GUAVIARE","CALAMAR","COCA",3.54,"HECTAREA",1.613634284,-73.0342639
2020-07-29,"SANTANDER","BOLIVAR","COCA",2.1301,"HECTAREA",6.181715586,-73.92065703
2020-07-29,"CAQUETA","BELEN DE LOS ANDAQUIES","COCA",7.3998,"HECTAREA",1.536174657,-75.90947504
2020-07-29,"BOLIVAR","TIQUISIO","COCA",1.0098,"HECTAREA",8.492345176,-74.29676139
2020-07-29,"CHOCO","RIOSUCIO","COCA",6.3105,"HECTAREA",7.389887937,-77.24067483
2020-07-29,"ANTIOQUIA","CHIGORODO","COCA",1.4697,"HECTAREA",7.631665644,-76.63964213
2020-07-29,"CAQUETA","CARTAGENA DEL CHAIRA","COCA",5.1101,"HECTAREA",0.647693081,-74.27235499
2020-07-29,"BOLIVAR","MONTECRISTO","COCA",32.795,"HECTAREA",8.01710024,-74.46342911
2020-07-29,"CAUCA","ROSAS","COCA",2.84,"HECTAREA",2.260421954,-76.74582033
2020-07-29,"CORDOBA","PUERTO LIBERTADOR","COCA",0.8498,"HECTAREA",7.711515736,-75.77123224
2020-07-29,"CAQUETA","CURILLO","COCA",2.52,"HECTAREA",1.115379292,-75.97328452
2020-07-29,"CAQUETA","FLORENCIA","COCA",6.8205,"HECTAREA",1.749138704,-75.55823906
2020-07-29,"ANTIOQUIA","NECHI","COCA",2.1304,"HECTAREA",7.983477394,-74.65844186
2020-07-29,"NORTE DE SANTANDER","ABREGO","COCA",1.1898,"HECTAREA",8.019834481,-73.15850485
2020-07-29,"NORTE DE SANTANDER","TEORAMA","COCA",3.9604,"HECTAREA",8.760013794,-73.15714097
2020-07-29,"NARIÑO","CUMBITARA","COCA",7.1599,"HECTAREA",1.72559011,-77.59281637
2020-07-29,"NORTE DE SANTANDER","SAN CALIXTO","COCA",1.3203,"HECTAREA",8.414441404,-73.2176038
2020-07-29,"PUTUMAYO","PUERTO CAICEDO","COCA",26.5626,"HECTAREA",0.70416861,-76.49864415
2020-07-29,"BOLIVAR","SANTA ROSA DEL SUR","COCA",6.7507,"HECTAREA",7.772519173,-74.26272843
2020-07-29,"GUAVIARE","EL RETORNO","COCA",20.5485,"HECTAREA",2.143447362,-72.24364869
2020-07-29,"VALLE DEL CAUCA","JAMUNDI","COCA",1.6797,"HECTAREA",3.213892389,-76.62760418
2020-07-29,"CAQUETA","PUERTO RICO","COCA",6.7997,"HECTAREA",2.018940891,-75.07308627
2020-07-30,"NORTE DE SANTANDER","CONVENCION","COCA",4.0798,"HECTAREA",8.873159895,-73.20007769
2020-07-30,"ANTIOQUIA","AMALFI","COCA",0.6097,"HECTAREA",6.977788843,-74.9812393
2020-07-30,"NORTE DE SANTANDER","EL CARMEN","COCA",7.2801,"HECTAREA",8.867990035,-73.34585922
2020-07-30,"CORDOBA","SAN JOSE DE URE","COCA",1.8998,"HECTAREA",7.753054395,-75.5672474
2020-07-30,"CAUCA","PIAMONTE","COCA",2.2505,"HECTAREA",1.054128816,-76.4443271
2020-07-30,"BOLIVAR","SIMITI","COCA",5.0205,"HECTAREA",7.851315534,-73.98371609
2020-07-30,"CAUCA","BALBOA","COCA",1.3801,"HECTAREA",2.084732945,-77.2088133
2020-07-30,"NORTE DE SANTANDER","HACARI","COCA",1.7802,"HECTAREA",8.361831987,-73.0782633
2020-07-30,"ANTIOQUIA","ANORI","COCA",4.43,"HECTAREA",7.193110778,-75.10848954
2020-07-30,"PUTUMAYO","PUERTO CAICEDO","COCA",5.1598,"HECTAREA",0.70416861,-76.49864415
2020-07-30,"VICHADA","CUMARIBO","COCA",1.2896,"HECTAREA",4.262454746,-69.52140484
2020-07-30,"NARIÑO","LINARES","COCA",0.7098,"HECTAREA",1.395173084,-77.52093774
2020-07-30,"CAQUETA","CURILLO","COCA",2.0907,"HECTAREA",1.115379292,-75.97328452
2020-07-30,"ANTIOQUIA","CAMPAMENTO","COCA",1.8199,"HECTAREA",7.036017478,-75.28766178
2020-07-30,"CORDOBA","MONTELIBANO","COCA",3.6693,"HECTAREA",7.866432635,-75.87533926
2020-07-30,"CAUCA","EL TAMBO","COCA",2.3196,"HECTAREA",2.534488312,-77.00511207
2020-07-30,"NARIÑO","SAN ANDRES DE TUMACO","COCA",19.7018,"HECTAREA",1.574550638,-78.61540963
2020-07-30,"PUTUMAYO","PUERTO ASIS","COCA",37.7921,"HECTAREA",0.500556,-76.4989
2020-07-30,"NARIÑO","EL CHARCO","COCA",8.44,"HECTAREA",2.4775,-78.1111
2020-07-30,"NARIÑO","OLAYA HERRERA","COCA",3.01,"HECTAREA",2.287856547,-78.31219024
2020-07-30,"NARIÑO","LA TOLA","COCA",2.41,"HECTAREA",2.56027333,-78.23506694
2020-07-30,"META","MAPIRIPAN","COCA",1.349,"HECTAREA",3.117523361,-71.93805692
2020-07-30,"CHOCO","ALTO BAUDO","COCA",0.14,"HECTAREA",5.636740989,-77.0842154
2020-07-30,"NORTE DE SANTANDER","SARDINATA","COCA",10.4598,"HECTAREA",8.215080767,-72.79580961
2020-07-30,"CAUCA","LOPEZ","COCA",0.1897,"HECTAREA",2.95819877,-77.24212158
2020-07-30,"CHOCO","SAN JOSE DEL PALMAR","COCA",5.3811,"HECTAREA",4.958741345,-76.28002361
2020-07-30,"PUTUMAYO","VALLE DEL GUAMUEZ","COCA",8.4293,"HECTAREA",0.42012589,-76.77067026
2020-07-30,"GUAVIARE","SAN JOSE DEL GUAVIARE","COCA",8.2501,"HECTAREA",2.484286091,-71.91916993
2020-07-30,"CAQUETA","SAN JOSE DEL FRAGUA","COCA",5.6804,"HECTAREA",1.304702314,-76.11000594
2020-07-30,"PUTUMAYO","VILLAGARZON","COCA",22.4821,"HECTAREA",0.911149515,-76.74495447
2020-07-30,"NORTE DE SANTANDER","TIBU","COCA",20.8709,"HECTAREA",8.713507237,-72.79925855
2020-07-30,"PUTUMAYO","SAN MIGUEL","COCA",10.2796,"HECTAREA",0.343611,-76.9108
