"fecha_hecho","departamento","municipio","cantidad","unidad","LATITUD","LONGITUD"
2014-08-23,"MAR PACIFICO","MAR PACIFICO",1514,"KILOGRAMO",0,0
2014-08-23,"BOGOTA D.C.","BOGOTA D.C.",1.97,"KILOGRAMO",4.316107698,-74.1810727
2014-08-23,"ANTIOQUIA","ANDES",0.021,"KILOGRAMO",5.604993248,-75.94128391
2014-08-23,"ANTIOQUIA","ANDES",0.002,"KILOGRAMO",5.604993248,-75.94128391
2014-08-23,"ANTIOQUIA","BETANIA",0.007,"KILOGRAMO",5.727081285,-75.98689107
2014-08-23,"QUINDIO","ARMENIA",0.003,"KILOGRAMO",4.499501128,-75.72489985
2014-08-23,"ANTIOQUIA","CAÑASGORDAS",76,"KILOGRAMO",6.814950023,-76.02689632
2014-08-23,"VALLE DEL CAUCA","CANDELARIA",0.002,"KILOGRAMO",3.382091564,-76.38317663
2014-08-23,"ANTIOQUIA","CISNEROS",0.01,"KILOGRAMO",6.550065431,-75.08254116
2014-08-23,"ANTIOQUIA","COCORNA",0.003,"KILOGRAMO",6.005593074,-75.16015403
2014-08-23,"MAGDALENA","CIENAGA",0.007,"KILOGRAMO",10.85754552,-74.02500493
2014-08-23,"MAGDALENA","CIENAGA",0.01,"KILOGRAMO",10.85754552,-74.02500493
2014-08-23,"ANTIOQUIA","BELLO",0.021,"KILOGRAMO",6.358841086,-75.58973588
2014-08-23,"CAUCA","POPAYAN",0.045,"KILOGRAMO",2.471704362,-76.59194419
2014-08-23,"CORDOBA","MONTERIA",0.005,"KILOGRAMO",8.584698016,-75.95055079
2014-08-23,"CORDOBA","MONTERIA",0.005,"KILOGRAMO",8.584698016,-75.95055079
2014-08-23,"CORDOBA","MONTERIA",0.003,"KILOGRAMO",8.584698016,-75.95055079
2014-08-23,"VALLE DEL CAUCA","GUADALAJARA DE BUGA",0.002,"KILOGRAMO",3.819854318,-75.98312419
2014-08-23,"CORDOBA","MONTERIA",0.008,"KILOGRAMO",8.584698016,-75.95055079
2014-08-23,"CORDOBA","MONTERIA",0.007,"KILOGRAMO",8.584698016,-75.95055079
2014-08-23,"ATLANTICO","BARRANQUILLA",0.6,"KILOGRAMO",10.98152051,-74.82771544
2014-08-23,"BOLIVAR","CARTAGENA",0.05,"KILOGRAMO",10.46343362,-75.45889915
2014-08-23,"VALLE DEL CAUCA","TULUA",0.0045,"KILOGRAMO",4.02840797,-76.03250379
2014-08-23,"NORTE DE SANTANDER","CUCUTA",0.003,"KILOGRAMO",8.112041811,-72.48862641
2014-08-23,"MAGDALENA","SANTA MARTA",0.242,"KILOGRAMO",11.12189436,-73.88527855
2014-08-23,"ANTIOQUIA","MEDELLIN",0.02,"KILOGRAMO",6.257590259,-75.61103107
2014-08-23,"ANTIOQUIA","MEDELLIN",0.016,"KILOGRAMO",6.257590259,-75.61103107
2014-08-23,"ANTIOQUIA","MEDELLIN",0.026,"KILOGRAMO",6.257590259,-75.61103107
2014-08-23,"ANTIOQUIA","MEDELLIN",0.035,"KILOGRAMO",6.257590259,-75.61103107
2014-08-23,"ANTIOQUIA","MEDELLIN",1.02,"KILOGRAMO",6.257590259,-75.61103107
2014-08-23,"NORTE DE SANTANDER","CUCUTA",0.0046,"KILOGRAMO",8.112041811,-72.48862641
2014-08-23,"VALLE DEL CAUCA","TULUA",0.006,"KILOGRAMO",4.02840797,-76.03250379
2014-08-23,"VALLE DEL CAUCA","TULUA",0.01,"KILOGRAMO",4.02840797,-76.03250379
2014-08-23,"VALLE DEL CAUCA","TULUA",0.022,"KILOGRAMO",4.02840797,-76.03250379
2014-08-23,"META","PUERTO LOPEZ",0.004,"KILOGRAMO",4.014298921,-72.64570499
2014-08-23,"VALLE DEL CAUCA","PALMIRA",0.003,"KILOGRAMO",3.558392876,-76.22779972
2014-08-23,"VALLE DEL CAUCA","PALMIRA",0.005,"KILOGRAMO",3.558392876,-76.22779972
2014-08-23,"VALLE DEL CAUCA","PALMIRA",0.002,"KILOGRAMO",3.558392876,-76.22779972
2014-08-23,"VALLE DEL CAUCA","PRADERA",0.004,"KILOGRAMO",3.42063665,-76.17841841
2014-08-23,"VALLE DEL CAUCA","EL CERRITO",0.005,"KILOGRAMO",3.656072873,-76.30841784
2014-08-23,"VALLE DEL CAUCA","EL CERRITO",0.025,"KILOGRAMO",3.656072873,-76.30841784
2014-08-23,"VALLE DEL CAUCA","EL CERRITO",0.01,"KILOGRAMO",3.656072873,-76.30841784
2014-08-23,"VALLE DEL CAUCA","PALMIRA",0.001,"KILOGRAMO",3.558392876,-76.22779972
2014-08-23,"VALLE DEL CAUCA","CARTAGO",0.002,"KILOGRAMO",4.70684716,-75.91790846
2014-08-23,"VALLE DEL CAUCA","CARTAGO",0.002,"KILOGRAMO",4.70684716,-75.91790846
2014-08-23,"VALLE DEL CAUCA","CARTAGO",0.003,"KILOGRAMO",4.70684716,-75.91790846
2014-08-23,"VALLE DEL CAUCA","GUACARI",0.005,"KILOGRAMO",3.759414991,-76.34518277
2014-08-23,"VALLE DEL CAUCA","RESTREPO",0.002,"KILOGRAMO",3.806494973,-76.53489853
2014-08-23,"VALLE DEL CAUCA","TULUA",0.018,"KILOGRAMO",4.02840797,-76.03250379
2014-08-23,"VALLE DEL CAUCA","TULUA",0.006,"KILOGRAMO",4.02840797,-76.03250379
2014-08-23,"ANTIOQUIA","EL SANTUARIO",0.007,"KILOGRAMO",6.124209495,-75.25212278
2014-08-23,"VALLE DEL CAUCA","VIJES",0.003,"KILOGRAMO",3.74365889,-76.47064718
2014-08-23,"VALLE DEL CAUCA","VIJES",0.003,"KILOGRAMO",3.74365889,-76.47064718
2014-08-23,"ANTIOQUIA","FRONTINO",0.001,"KILOGRAMO",6.691364773,-76.33199656
2014-08-23,"RISARALDA","QUINCHIA",0.0022,"KILOGRAMO",5.323906864,-75.71339683
2014-08-23,"VALLE DEL CAUCA","CALI",0.004,"KILOGRAMO",3.399043723,-76.57649259
2014-08-23,"VALLE DEL CAUCA","CALI",0.001,"KILOGRAMO",3.399043723,-76.57649259
2014-08-23,"BOGOTA D.C.","BOGOTA D.C.",0.02,"KILOGRAMO",4.316107698,-74.1810727
2014-08-23,"NORTE DE SANTANDER","LOS PATIOS",0.01,"KILOGRAMO",7.742291094,-72.52680784
2014-08-23,"ATLANTICO","CAMPO DE LA CRUZ",0.005,"KILOGRAMO",10.38405079,-74.88466039
2014-08-23,"ANTIOQUIA","PUERTO NARE",0.005,"KILOGRAMO",6.126539139,-74.70317722
2014-08-23,"VALLE DEL CAUCA","CALI",0.01,"KILOGRAMO",3.399043723,-76.57649259
2014-08-23,"ANTIOQUIA","SAN RAFAEL",0.002,"KILOGRAMO",6.31074453,-74.99858652
2014-08-23,"ANTIOQUIA","SAN ROQUE",0.007,"KILOGRAMO",6.466165211,-74.9450732
2014-08-23,"CAUCA","SANTA ROSA",0.001,"KILOGRAMO",1.52002179,-76.53876281
2014-08-23,"ANTIOQUIA","VALDIVIA",0.032,"KILOGRAMO",7.265404213,-75.40094502
2014-08-23,"VALLE DEL CAUCA","PALMIRA",0.294,"KILOGRAMO",3.558392876,-76.22779972
2014-08-23,"BOLIVAR","MOMPOS",0.012,"KILOGRAMO",9.142512064,-74.54519906
2014-08-24,"VALLE DEL CAUCA","BUENAVENTURA",500,"KILOGRAMO",3.493340766,-77.11872832
2014-08-24,"MAGDALENA","CIENAGA",39.8,"KILOGRAMO",10.85754552,-74.02500493
2014-08-24,"QUINDIO","QUIMBAYA",0.5,"KILOGRAMO",4.610273497,-75.79205087
2014-08-24,"ANTIOQUIA","ANDES",0.01,"KILOGRAMO",5.604993248,-75.94128391
2014-08-24,"ANTIOQUIA","ANDES",0.002,"KILOGRAMO",5.604993248,-75.94128391
2014-08-24,"ANTIOQUIA","BETANIA",0.053,"KILOGRAMO",5.727081285,-75.98689107
2014-08-24,"QUINDIO","ARMENIA",0.005,"KILOGRAMO",4.499501128,-75.72489985
2014-08-24,"ANTIOQUIA","CISNEROS",0.01,"KILOGRAMO",6.550065431,-75.08254116
2014-08-24,"ATLANTICO","BARRANQUILLA",0.022,"KILOGRAMO",10.98152051,-74.82771544
2014-08-24,"QUINDIO","CIRCASIA",0.001,"KILOGRAMO",4.604845344,-75.66688449
2014-08-24,"QUINDIO","LA TEBAIDA",7.104,"KILOGRAMO",4.426884849,-75.81927335
2014-08-24,"VALLE DEL CAUCA","GUADALAJARA DE BUGA",0.001,"KILOGRAMO",3.819854318,-75.98312419
2014-08-24,"CORDOBA","MONTERIA",0.005,"KILOGRAMO",8.584698016,-75.95055079
2014-08-24,"CORDOBA","MONTERIA",0.093,"KILOGRAMO",8.584698016,-75.95055079
2014-08-24,"VALLE DEL CAUCA","GUADALAJARA DE BUGA",0.002,"KILOGRAMO",3.819854318,-75.98312419
2014-08-24,"VALLE DEL CAUCA","GUADALAJARA DE BUGA",0.002,"KILOGRAMO",3.819854318,-75.98312419
2014-08-24,"ATLANTICO","BARRANQUILLA",0.18,"KILOGRAMO",10.98152051,-74.82771544
2014-08-24,"BOLIVAR","CARTAGENA",0.12,"KILOGRAMO",10.46343362,-75.45889915
2014-08-24,"ANTIOQUIA","MEDELLIN",0.03,"KILOGRAMO",6.257590259,-75.61103107
2014-08-24,"ANTIOQUIA","MEDELLIN",0.015,"KILOGRAMO",6.257590259,-75.61103107
2014-08-24,"SANTANDER","BUCARAMANGA",0.015,"KILOGRAMO",7.155833544,-73.11156997
2014-08-24,"QUINDIO","ARMENIA",0.004,"KILOGRAMO",4.499501128,-75.72489985
2014-08-24,"VALLE DEL CAUCA","PALMIRA",0.001,"KILOGRAMO",3.558392876,-76.22779972
2014-08-24,"VALLE DEL CAUCA","PALMIRA",0.003,"KILOGRAMO",3.558392876,-76.22779972
2014-08-24,"VALLE DEL CAUCA","PALMIRA",0.002,"KILOGRAMO",3.558392876,-76.22779972
2014-08-24,"VALLE DEL CAUCA","PALMIRA",0.001,"KILOGRAMO",3.558392876,-76.22779972
2014-08-24,"VALLE DEL CAUCA","PALMIRA",0.002,"KILOGRAMO",3.558392876,-76.22779972
2014-08-24,"VALLE DEL CAUCA","PALMIRA",0.001,"KILOGRAMO",3.558392876,-76.22779972
2014-08-24,"VALLE DEL CAUCA","PRADERA",0.004,"KILOGRAMO",3.42063665,-76.17841841
2014-08-24,"VALLE DEL CAUCA","EL CERRITO",0.005,"KILOGRAMO",3.656072873,-76.30841784
2014-08-24,"VALLE DEL CAUCA","PALMIRA",0.001,"KILOGRAMO",3.558392876,-76.22779972
2014-08-24,"VALLE DEL CAUCA","EL CERRITO",0.025,"KILOGRAMO",3.656072873,-76.30841784
2014-08-24,"VALLE DEL CAUCA","EL CERRITO",0.012,"KILOGRAMO",3.656072873,-76.30841784
2014-08-24,"VALLE DEL CAUCA","CARTAGO",0.002,"KILOGRAMO",4.70684716,-75.91790846
2014-08-24,"VALLE DEL CAUCA","CARTAGO",0.002,"KILOGRAMO",4.70684716,-75.91790846
2014-08-24,"VALLE DEL CAUCA","EL CAIRO",0.003,"KILOGRAMO",4.756063701,-76.21502826
2014-08-24,"VALLE DEL CAUCA","VERSALLES",0.004,"KILOGRAMO",4.644242641,-76.25924483
2014-08-24,"ANTIOQUIA","FRONTINO",0.001,"KILOGRAMO",6.691364773,-76.33199656
2014-08-24,"ANTIOQUIA","JERICO",0.002,"KILOGRAMO",5.769820536,-75.76488256
2014-08-24,"BOGOTA D.C.","BOGOTA D.C.",0.12,"KILOGRAMO",4.316107698,-74.1810727
2014-08-24,"BOGOTA D.C.","BOGOTA D.C.",0.397,"KILOGRAMO",4.316107698,-74.1810727
2014-08-24,"BOGOTA D.C.","BOGOTA D.C.",0.312,"KILOGRAMO",4.316107698,-74.1810727
2014-08-24,"BOGOTA D.C.","BOGOTA D.C.",0.432,"KILOGRAMO",4.316107698,-74.1810727
2014-08-24,"CORDOBA","PLANETA RICA",0.028,"KILOGRAMO",8.181108488,-75.68923803
2014-08-24,"ANTIOQUIA","PUEBLORRICO",0.001,"KILOGRAMO",5.80970186,-75.86076667
2014-08-24,"ANTIOQUIA","REMEDIOS",0.003,"KILOGRAMO",6.997267375,-74.55865652
2014-08-24,"VALLE DEL CAUCA","CALI",0.01,"KILOGRAMO",3.399043723,-76.57649259
2014-08-24,"VALLE DEL CAUCA","CALI",0.01,"KILOGRAMO",3.399043723,-76.57649259
2014-08-24,"ANTIOQUIA","SANTO DOMINGO",0.005,"KILOGRAMO",6.481044132,-75.14260097
2014-08-24,"ANTIOQUIA","BARBOSA",0.025,"KILOGRAMO",6.443417935,-75.32924085
2014-08-24,"ANTIOQUIA","SEGOVIA",0.002,"KILOGRAMO",7.26692339,-74.62163926
2014-08-24,"VALLE DEL CAUCA","CALI",0.012,"KILOGRAMO",3.399043723,-76.57649259
2014-08-24,"BOGOTA D.C.","BOGOTA D.C.",0.02,"KILOGRAMO",4.316107698,-74.1810727
2014-08-24,"CESAR","PELAYA",0.5,"KILOGRAMO",8.764116734,-73.63295546
2014-08-24,"ANTIOQUIA","PUERTO TRIUNFO",0.001,"KILOGRAMO",5.954830151,-74.6861918
2014-08-24,"NARIÑO","FRANCISCO PIZARRO",0.008,"KILOGRAMO",2.088531925,-78.59193099
2014-08-24,"PUTUMAYO","PUERTO ASIS",0.007,"KILOGRAMO",0.433884539,-76.52158203
2014-08-24,"PUTUMAYO","PUERTO GUZMAN",0.014,"KILOGRAMO",0.746432215,-75.88022979
2014-08-25,"LA GUAJIRA","URIBIA",307.81,"KILOGRAMO",11.99971986,-71.74882662
2014-08-25,"CAQUETA","FLORENCIA",0.964,"KILOGRAMO",1.749138704,-75.55823906
2014-08-25,"BOGOTA D.C.","BOGOTA D.C.",101.108,"KILOGRAMO",4.316107698,-74.1810727
2014-08-25,"ANTIOQUIA","ANDES",0.006,"KILOGRAMO",5.604993248,-75.94128391
2014-08-25,"ANTIOQUIA","BETANIA",0.008,"KILOGRAMO",5.727081285,-75.98689107
2014-08-25,"ANTIOQUIA","BURITICA",0.001,"KILOGRAMO",6.80906489,-75.91206595
2014-08-25,"ANTIOQUIA","CAMPAMENTO",0.001,"KILOGRAMO",7.036017478,-75.28766178
2014-08-25,"ANTIOQUIA","CISNEROS",0.012,"KILOGRAMO",6.550065431,-75.08254116
2014-08-25,"ANTIOQUIA","COCORNA",0.002,"KILOGRAMO",6.005593074,-75.16015403
2014-08-25,"QUINDIO","CALARCA",0.004,"KILOGRAMO",4.467879428,-75.65674719
2014-08-25,"QUINDIO","MONTENEGRO",0.018,"KILOGRAMO",4.521890945,-75.81806594
2014-08-25,"VALLE DEL CAUCA","GUADALAJARA DE BUGA",0.001,"KILOGRAMO",3.819854318,-75.98312419
2014-08-25,"VALLE DEL CAUCA","GUADALAJARA DE BUGA",0.001,"KILOGRAMO",3.819854318,-75.98312419
2014-08-25,"CORDOBA","MONTERIA",0.007,"KILOGRAMO",8.584698016,-75.95055079
2014-08-25,"CORDOBA","MONTERIA",0.008,"KILOGRAMO",8.584698016,-75.95055079
2014-08-25,"VALLE DEL CAUCA","GUADALAJARA DE BUGA",0.005,"KILOGRAMO",3.819854318,-75.98312419
2014-08-25,"VALLE DEL CAUCA","GUADALAJARA DE BUGA",0.004,"KILOGRAMO",3.819854318,-75.98312419
2014-08-25,"VALLE DEL CAUCA","BUENAVENTURA",0.01,"KILOGRAMO",3.493340766,-77.11872832
2014-08-25,"ATLANTICO","BARRANQUILLA",0.265,"KILOGRAMO",10.98152051,-74.82771544
2014-08-25,"NORTE DE SANTANDER","CUCUTA",0.0058,"KILOGRAMO",8.112041811,-72.48862641
2014-08-25,"ANTIOQUIA","MEDELLIN",0.026,"KILOGRAMO",6.257590259,-75.61103107
2014-08-25,"ANTIOQUIA","MEDELLIN",0.1,"KILOGRAMO",6.257590259,-75.61103107
2014-08-25,"ANTIOQUIA","MEDELLIN",0.11,"KILOGRAMO",6.257590259,-75.61103107
2014-08-25,"ANTIOQUIA","MEDELLIN",0.014,"KILOGRAMO",6.257590259,-75.61103107
2014-08-25,"NORTE DE SANTANDER","CUCUTA",2,"KILOGRAMO",8.112041811,-72.48862641
2014-08-25,"NORTE DE SANTANDER","CUCUTA",0.0025,"KILOGRAMO",8.112041811,-72.48862641
2014-08-25,"SUCRE","COROZAL",0.002,"KILOGRAMO",9.160624283,-75.23858178
2014-08-25,"SUCRE","OVEJAS",0.001,"KILOGRAMO",9.549655271,-75.18855916
2014-08-25,"TOLIMA","IBAGUE",0.0051,"KILOGRAMO",4.451921427,-75.252591
2014-08-25,"VALLE DEL CAUCA","PALMIRA",0.001,"KILOGRAMO",3.558392876,-76.22779972
2014-08-25,"VALLE DEL CAUCA","PALMIRA",0.003,"KILOGRAMO",3.558392876,-76.22779972
2014-08-25,"VALLE DEL CAUCA","PALMIRA",0.001,"KILOGRAMO",3.558392876,-76.22779972
2014-08-25,"VALLE DEL CAUCA","PALMIRA",0.002,"KILOGRAMO",3.558392876,-76.22779972
2014-08-25,"VALLE DEL CAUCA","PALMIRA",0.002,"KILOGRAMO",3.558392876,-76.22779972
2014-08-25,"VALLE DEL CAUCA","PALMIRA",0.001,"KILOGRAMO",3.558392876,-76.22779972
2014-08-25,"VALLE DEL CAUCA","PRADERA",0.005,"KILOGRAMO",3.42063665,-76.17841841
2014-08-25,"VALLE DEL CAUCA","EL CERRITO",0.008,"KILOGRAMO",3.656072873,-76.30841784
2014-08-25,"VALLE DEL CAUCA","PALMIRA",0.001,"KILOGRAMO",3.558392876,-76.22779972
2014-08-25,"VALLE DEL CAUCA","EL CERRITO",0.005,"KILOGRAMO",3.656072873,-76.30841784
2014-08-25,"VALLE DEL CAUCA","EL CERRITO",0.009,"KILOGRAMO",3.656072873,-76.30841784
2014-08-25,"VALLE DEL CAUCA","PALMIRA",0.002,"KILOGRAMO",3.558392876,-76.22779972
2014-08-25,"VALLE DEL CAUCA","CALIMA",0.001,"KILOGRAMO",3.923271619,-76.64260484
2014-08-25,"VALLE DEL CAUCA","DAGUA",0.005,"KILOGRAMO",3.649822218,-76.72039347
2014-08-25,"VALLE DEL CAUCA","RESTREPO",0.006,"KILOGRAMO",3.806494973,-76.53489853
2014-08-25,"VALLE DEL CAUCA","VERSALLES",0.002,"KILOGRAMO",4.644242641,-76.25924483
2014-08-25,"ANTIOQUIA","EL CARMEN DE VIBORAL",0.003,"KILOGRAMO",5.978078841,-75.2635361
2014-08-25,"ANTIOQUIA","JERICO",0.002,"KILOGRAMO",5.769820536,-75.76488256
2014-08-25,"VALLE DEL CAUCA","CALI",0.005,"KILOGRAMO",3.399043723,-76.57649259
2014-08-25,"VALLE DEL CAUCA","CALI",0.005,"KILOGRAMO",3.399043723,-76.57649259
2014-08-25,"BOGOTA D.C.","BOGOTA D.C.",0.122,"KILOGRAMO",4.316107698,-74.1810727
2014-08-25,"BOGOTA D.C.","BOGOTA D.C.",0.195,"KILOGRAMO",4.316107698,-74.1810727
2014-08-25,"BOGOTA D.C.","BOGOTA D.C.",0.05,"KILOGRAMO",4.316107698,-74.1810727
2014-08-25,"BOGOTA D.C.","BOGOTA D.C.",980,"KILOGRAMO",4.316107698,-74.1810727
2014-08-25,"BOGOTA D.C.","BOGOTA D.C.",0.04,"KILOGRAMO",4.316107698,-74.1810727
2014-08-25,"NORTE DE SANTANDER","LOS PATIOS",0.01,"KILOGRAMO",7.742291094,-72.52680784
2014-08-25,"CUNDINAMARCA","MADRID",0.014,"KILOGRAMO",40.4168,-3.7038
2014-08-25,"CORDOBA","PLANETA RICA",0.03,"KILOGRAMO",8.181108488,-75.68923803
2014-08-25,"VALLE DEL CAUCA","CALI",0.01,"KILOGRAMO",3.399043723,-76.57649259
2014-08-25,"ANTIOQUIA","SAN RAFAEL",0.002,"KILOGRAMO",6.31074453,-74.99858652
2014-08-25,"ANTIOQUIA","SAN ROQUE",0.008,"KILOGRAMO",6.466165211,-74.9450732
2014-08-25,"ANTIOQUIA","SAN RAFAEL",0.008,"KILOGRAMO",6.31074453,-74.99858652
2014-08-25,"ANTIOQUIA","SAN RAFAEL",0.004,"KILOGRAMO",6.31074453,-74.99858652
2014-08-25,"ANTIOQUIA","SANTO DOMINGO",0.005,"KILOGRAMO",6.481044132,-75.14260097
2014-08-25,"CALDAS","VILLAMARIA",0.003,"KILOGRAMO",4.940211591,-75.43544014
2014-08-25,"ANTIOQUIA","BARBOSA",0.041,"KILOGRAMO",6.443417935,-75.32924085
2014-08-25,"VALLE DEL CAUCA","CALI",0.005,"KILOGRAMO",3.399043723,-76.57649259
2014-08-25,"BOGOTA D.C.","BOGOTA D.C.",0.126,"KILOGRAMO",4.316107698,-74.1810727
2014-08-25,"ANTIOQUIA","URRAO",0.01,"KILOGRAMO",6.33534134,-76.25906482
2014-08-25,"ANTIOQUIA","VALDIVIA",0.003,"KILOGRAMO",7.265404213,-75.40094502
2014-08-25,"ANTIOQUIA","BETULIA",0.001,"KILOGRAMO",6.185783612,-75.95649246
2014-08-25,"CAQUETA","BELEN DE LOS ANDAQUIES",0.011,"KILOGRAMO",1.536174657,-75.90947504
2014-08-25,"LA GUAJIRA","URIBIA",342.151,"KILOGRAMO",11.99971986,-71.74882662
2014-08-25,"PUTUMAYO","MOCOA",0.01,"KILOGRAMO",1.26070915,-76.66584349
2014-08-26,"BOLIVAR","ARJONA",0.05,"KILOGRAMO",10.16422123,-75.37121788
2014-08-26,"HUILA","PITAL",0.205,"KILOGRAMO",2.259601773,-75.8319516
2014-08-26,"RISARALDA","PEREIRA",0.002,"KILOGRAMO",4.803662773,-75.79579093
2014-08-26,"RISARALDA","PEREIRA",0.004,"KILOGRAMO",4.803662773,-75.79579093
2014-08-26,"BOGOTA D.C.","BOGOTA D.C.",0.027,"KILOGRAMO",4.316107698,-74.1810727
2014-08-26,"ANTIOQUIA","ANDES",0.003,"KILOGRAMO",5.604993248,-75.94128391
2014-08-26,"CESAR","VALLEDUPAR",0.004,"KILOGRAMO",10.21890277,-73.45784764
2014-08-26,"META","MAPIRIPAN",0.008,"KILOGRAMO",3.117523361,-71.93805692
2014-08-26,"ANTIOQUIA","CISNEROS",0.012,"KILOGRAMO",6.550065431,-75.08254116
2014-08-26,"ANTIOQUIA","CISNEROS",0.01,"KILOGRAMO",6.550065431,-75.08254116
2014-08-26,"ANTIOQUIA","COCORNA",0.002,"KILOGRAMO",6.005593074,-75.16015403
2014-08-26,"ATLANTICO","BARRANQUILLA",0.092,"KILOGRAMO",10.98152051,-74.82771544
2014-08-26,"ANTIOQUIA","BELLO",0.15,"KILOGRAMO",6.358841086,-75.58973588
2014-08-26,"ANTIOQUIA","BELLO",0.02,"KILOGRAMO",6.358841086,-75.58973588
2014-08-26,"VALLE DEL CAUCA","GUADALAJARA DE BUGA",0.002,"KILOGRAMO",3.819854318,-75.98312419
2014-08-26,"ANTIOQUIA","ITAGUI",0.15,"KILOGRAMO",6.179279438,-75.6142037
2014-08-26,"ATLANTICO","BARRANQUILLA",0.06,"KILOGRAMO",10.98152051,-74.82771544
2014-08-26,"ATLANTICO","BARRANQUILLA",0.12,"KILOGRAMO",10.98152051,-74.82771544
2014-08-26,"BOLIVAR","TURBACO",0.01,"KILOGRAMO",10.35310756,-75.37971541
2014-08-26,"ANTIOQUIA","MEDELLIN",0.1,"KILOGRAMO",6.257590259,-75.61103107
2014-08-26,"ANTIOQUIA","MEDELLIN",0.012,"KILOGRAMO",6.257590259,-75.61103107
2014-08-26,"ANTIOQUIA","MEDELLIN",0.012,"KILOGRAMO",6.257590259,-75.61103107
2014-08-26,"HUILA","NEIVA",0.0118,"KILOGRAMO",2.993360046,-75.27236232
2014-08-26,"VALLE DEL CAUCA","TULUA",0.006,"KILOGRAMO",4.02840797,-76.03250379
2014-08-26,"NORTE DE SANTANDER","CUCUTA",0.01,"KILOGRAMO",8.112041811,-72.48862641
2014-08-26,"SUCRE","SINCELEJO",0.002,"KILOGRAMO",9.316673928,-75.43174967
2014-08-26,"VALLE DEL CAUCA","PALMIRA",0.002,"KILOGRAMO",3.558392876,-76.22779972
2014-08-26,"VALLE DEL CAUCA","PALMIRA",0.002,"KILOGRAMO",3.558392876,-76.22779972
2014-08-26,"VALLE DEL CAUCA","PALMIRA",0.001,"KILOGRAMO",3.558392876,-76.22779972
2014-08-26,"VALLE DEL CAUCA","PALMIRA",0.006,"KILOGRAMO",3.558392876,-76.22779972
2014-08-26,"VALLE DEL CAUCA","PALMIRA",0.001,"KILOGRAMO",3.558392876,-76.22779972
2014-08-26,"VALLE DEL CAUCA","PALMIRA",0.002,"KILOGRAMO",3.558392876,-76.22779972
